pose,frame,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
Tadasana,frame_0002.jpg,303.0835,113.3827,307.56015,109.38548,298.42908,109.47394,313.9454,112.65303,291.38046,112.77573,324.86505,141.66298,279.64713,140.97185,335.24457,174.60757,267.0414,172.28563,316.53082,189.85704,287.84305,189.29285,316.17645,208.47781,288.0702,208.28409,311.03937,262.46466,291.70752,263.99683,303.60138,312.40192,295.55066,315.13843
Tadasana,frame_0003.jpg,303.17642,113.30333,307.6734,109.66061,298.3464,109.48745,314.0328,112.79071,290.6993,112.38533,323.8441,139.53679,279.14124,139.32426,330.4315,166.47655,270.86923,166.69852,311.66425,179.78204,294.36942,181.18951,316.11816,207.2454,288.35706,207.50044,311.62558,262.6941,291.804,264.4812,301.8116,313.0146,295.53458,315.77512
Tadasana,frame_0004.jpg,301.487,113.1968,306.34622,110.00772,297.05872,109.68197,312.97742,112.86781,290.3945,112.00261,320.58472,135.01616,281.3985,136.18448,323.89636,147.40468,276.74152,153.06976,305.2778,142.71524,294.14487,151.48285,314.3539,205.32031,289.14633,205.68765,311.24146,260.4966,291.4035,261.03345,302.63522,311.48706,295.76385,314.03323
Tadasana,frame_0005.jpg,301.42453,112.01772,306.34714,108.62141,296.07022,108.1913,312.76965,112.15702,287.71002,111.17887,317.65363,135.86963,282.10376,134.20174,323.70508,120.910126,275.72266,118.80354,312.99817,87.4303,282.1827,90.39185,313.898,210.72414,291.07822,210.05087,311.16833,263.60583,292.50934,263.00653,305.07516,313.00986,295.37888,315.20822
Tadasana,frame_0006.jpg,300.8012,107.87935,306.05508,104.72575,295.59775,104.41095,313.07382,108.29174,288.38156,107.642334,317.71704,129.17883,283.2484,129.28041,320.82593,95.53681,277.74612,94.94766,308.35733,60.829063,285.51825,58.124878,314.1141,209.18259,291.61658,209.15729,310.907,262.0623,290.68286,261.2259,306.55023,313.81625,295.7831,314.22076
Tadasana,frame_0007.jpg,298.94733,103.98477,304.76443,101.350266,294.81036,100.39838,311.59476,104.63361,288.30338,102.72658,315.7652,120.26526,282.72244,125.303925,323.35025,96.58815,281.37366,116.315735,314.46686,62.138214,288.31674,87.62268,310.89093,200.46494,288.251,201.90147,310.98514,257.68518,289.69495,258.52603,304.7912,310.39752,294.9301,313.29773
Tadasana,frame_0008.jpg,298.08792,101.67612,303.99002,98.743805,293.80292,97.68002,311.3444,102.188515,287.65237,100.47679,315.1447,119.554306,282.10535,126.38394,320.21878,91.92976,281.7174,124.147766,309.3063,51.285355,293.04214,100.62986,310.05017,200.52612,287.90857,202.17297,310.76584,257.08716,288.31042,256.50708,307.5596,313.0606,293.74988,313.23166
Tadasana,frame_0009.jpg,300.38202,100.550606,306.20593,97.62828,296.00073,96.39282,312.7913,101.15251,288.5461,99.09915,315.1612,118.44304,281.7189,127.800186,320.52454,89.50306,280.12372,136.92535,311.74103,51.023872,288.74405,132.40222,311.07703,199.72746,288.96204,202.1206,311.1394,256.6428,288.7952,256.03622,307.6513,313.02893,294.16705,313.78287
Tadasana,frame_0010.jpg,301.239,99.605774,306.5156,96.681366,296.8743,95.96978,312.53915,100.09137,289.82404,98.94765,316.80533,117.52664,282.09448,125.12807,323.03918,96.69704,279.20065,133.75824,313.5671,61.015785,291.21387,122.999985,311.19168,197.23099,288.10254,199.22592,312.35706,254.7602,288.7791,254.52835,307.92902,312.40863,292.90872,313.86597
Tadasana,frame_0011.jpg,300.87674,99.08078,306.56174,96.243164,296.48895,95.32361,313.21448,100.06246,289.61374,98.66782,317.11392,117.29089,281.81073,126.66698,322.68552,92.87435,279.4868,137.69853,312.69708,54.857765,292.55023,128.4333,311.4746,197.23529,288.1553,199.78275,312.38687,254.95721,289.12146,254.9227,307.19522,312.36414,294.1055,313.73392
Tadasana,frame_0012.jpg,301.3113,99.369644,306.90063,96.418015,296.85544,95.5374,313.42505,99.99307,289.81818,98.65297,317.2792,117.369156,282.37973,126.20177,322.73718,92.99768,280.3487,135.69771,313.32916,55.38891,292.9295,125.94415,311.97723,198.08572,288.7805,200.4031,312.9436,255.11478,289.11655,254.72153,307.99976,312.68707,293.35226,313.58633
Tadasana,frame_0013.jpg,302.1101,99.13637,307.70438,96.31343,297.60034,95.353806,314.00635,99.948975,290.122,98.3129,317.49423,117.09276,283.58374,123.51166,322.75223,88.115814,282.15826,116.88693,312.89603,52.3015,294.1296,93.75752,312.64807,198.97661,289.9995,200.71281,312.47916,255.16931,289.27115,255.16864,307.89728,313.28256,293.79184,314.0819
Tadasana,frame_0014.jpg,303.03857,99.31598,308.49466,96.242386,298.37762,95.619255,314.7902,99.4164,290.84958,98.48442,318.52258,116.608246,284.4871,122.90692,323.79486,88.00245,281.31958,113.59949,313.4682,53.41787,292.24496,89.190025,313.38483,199.035,290.66443,200.92346,312.88034,254.89624,289.67838,255.9462,308.7523,312.57846,293.63406,314.69385
Trikonasana,frame_0000.jpg,344.38037,190.87933,349.03815,189.42432,344.75293,186.57422,351.81848,187.33913,336.93716,177.22478,337.11548,194.38776,319.29257,160.0643,341.42944,221.84132,315.521,113.87015,352.92178,255.15195,327.90344,87.1594,300.0719,212.90329,280.2536,201.77417,317.67548,256.26532,259.51346,257.844,336.84933,290.3408,244.64973,302.94385
Trikonasana,frame_0001.jpg,346.38956,187.58539,351.94495,186.92159,346.76108,182.5898,353.41132,188.30878,338.7896,175.27979,336.54202,200.04227,320.84814,164.83725,340.42798,227.17323,319.56833,122.38718,354.1155,255.68036,336.112,94.27672,296.40057,216.3992,278.018,204.26523,316.12833,257.3871,261.62317,254.2229,331.30646,294.4075,245.28035,300.45798
Trikonasana,frame_0002.jpg,344.77014,189.57535,350.46558,188.47159,345.0387,185.24643,354.65082,189.3061,338.19778,178.64531,338.38928,200.06071,323.3791,166.47502,343.25653,227.54373,320.80298,125.43947,351.61703,257.54797,337.71448,99.08683,297.9818,212.5895,280.036,201.0975,316.31088,254.26898,261.08853,255.09625,332.78842,292.40094,243.17929,303.77573
Trikonasana,frame_0003.jpg,345.7154,189.046,351.5997,188.48004,346.8729,184.64922,355.18753,189.88757,340.7007,177.69058,337.81635,199.94473,324.51813,166.11382,341.81876,226.46559,321.71912,126.4557,350.73096,254.81677,338.94897,100.29913,298.1055,212.06189,281.15414,200.43219,315.5852,253.8197,260.16168,253.89056,333.25708,293.22766,244.40869,304.09192
Trikonasana,frame_0004.jpg,345.16803,187.4167,350.44415,186.52025,345.2503,182.52057,352.24063,187.32864,337.46042,175.03854,336.8287,199.3738,320.22296,163.03073,341.13593,226.71759,316.4771,117.9151,354.00037,255.19821,331.6462,92.16557,297.15955,216.4201,278.3159,203.76425,316.22058,258.33646,261.61664,254.39865,332.63327,295.1613,244.57962,299.72302
Trikonasana,frame_0005.jpg,344.17157,190.19118,349.8626,189.50537,345.20325,185.78903,353.73087,190.08783,338.91388,178.10483,337.54984,199.37675,322.75552,164.65393,342.70374,226.64052,319.2506,123.28677,350.98312,256.04785,335.7804,98.02593,298.7937,211.41833,280.9713,199.58055,316.39822,254.24066,260.5441,254.64923,334.19083,292.30133,244.78178,303.85843
Trikonasana,frame_0006.jpg,345.04666,190.24878,350.14307,189.44408,345.61267,185.35916,352.16605,189.54904,338.63232,177.10345,337.7041,200.0248,320.8852,164.42087,342.4516,228.27757,318.7412,122.57518,354.1421,256.16882,335.92758,96.63607,298.17188,215.7739,279.15027,203.26837,316.28064,257.58252,261.99246,253.85147,331.60605,294.5347,245.60571,299.7932
Trikonasana,frame_0007.jpg,344.96692,187.87094,350.77112,187.56145,346.17917,183.52325,354.41113,189.62422,339.79996,176.74384,337.53415,200.46175,322.79218,163.42455,342.90005,227.22435,315.39612,119.2343,351.21967,256.1187,330.93323,96.34455,298.4087,211.47542,280.6971,198.80154,316.6435,254.6832,260.7714,254.25937,335.42856,293.43848,244.62646,304.14893
Trikonasana,frame_0008.jpg,345.59198,187.9498,350.96622,187.46219,346.05444,183.13376,353.0462,189.05396,338.7046,176.03403,337.95093,200.69922,320.807,163.90979,342.96823,228.53299,316.50702,120.16885,354.25455,256.74225,332.43323,94.34285,297.85162,215.33669,278.6272,202.36156,316.55258,258.2171,261.9377,254.00986,332.17334,295.48947,245.27962,299.94513
Trikonasana,frame_0009.jpg,345.85388,188.9816,351.2594,188.48355,346.641,184.05157,353.3919,189.56927,339.8293,176.21274,338.13806,200.73975,321.79858,163.96866,343.03687,228.6282,318.56522,121.27161,354.75897,255.88669,334.3923,95.88119,297.9575,215.7941,279.2581,202.78796,316.23553,257.3926,261.83063,253.20572,331.6641,294.89606,245.71071,300.1324
Trikonasana,frame_0010.jpg,345.13785,188.4676,350.6276,187.84573,345.55447,183.60179,352.88,189.14412,338.32935,176.25267,337.39313,200.86024,321.062,164.24228,342.4806,228.54951,318.07727,120.3262,354.5338,256.61542,334.60458,94.58689,297.1595,215.98322,278.45718,203.14911,315.5504,257.53387,261.55475,253.78976,331.5627,295.01688,245.29758,300.27682
Trikonasana,frame_0011.jpg,345.2925,189.0765,350.76678,188.45187,345.98355,184.19113,353.20526,189.29953,339.3844,176.39671,337.83423,200.23247,321.66266,164.36124,342.12582,227.56621,317.78915,122.170334,354.9926,255.28906,333.01294,96.2832,297.412,215.9946,278.8409,203.32483,315.76868,257.26703,261.50638,253.15195,331.62585,295.30347,245.49522,300.049
Trikonasana,frame_0012.jpg,344.5058,188.96873,349.9692,188.21259,344.91293,184.0174,352.6574,188.81477,338.05115,176.13788,338.05438,199.91064,320.96667,163.91345,343.00677,227.97685,317.52686,121.41455,354.49063,256.48004,333.28525,95.27986,298.12637,215.24265,279.0494,202.49635,316.38794,257.835,262.1914,253.7381,331.4568,295.34387,245.50143,299.8699
Trikonasana,frame_0013.jpg,344.52728,186.87709,350.0313,186.29698,345.09338,181.96402,352.27094,187.68907,338.1297,174.58084,337.36627,199.95976,320.31165,163.16418,342.5588,228.01912,315.69354,119.85144,354.6446,255.75644,331.49982,94.17918,297.54706,216.23528,278.54114,203.27051,315.8739,258.26587,261.3327,253.98679,332.19745,295.80237,245.3711,300.26202
Trikonasana,frame_0014.jpg,343.91486,187.00533,349.28613,186.3475,344.30756,182.20854,351.56726,187.46632,337.2024,174.85965,337.11414,199.09645,319.64636,163.02596,342.31274,226.04582,315.44403,118.86191,354.44165,254.7649,330.88385,93.669365,297.81708,216.332,278.5032,203.66347,316.10257,258.12244,261.3034,253.98544,332.4265,295.60907,245.37692,299.83917
Vrikshasana,frame_0000.jpg,326.51395,122.74103,331.47238,119.823425,323.14612,118.16766,338.09122,123.09665,317.78943,119.53049,349.9955,146.85454,303.74936,142.04648,348.76712,170.35657,299.2391,170.73781,336.6905,163.87567,310.08075,161.33249,332.8703,207.63689,302.13223,200.3634,318.0477,249.13428,285.1296,218.36108,323.87582,292.5638,307.7636,244.1665
Vrikshasana,frame_0001.jpg,326.1526,122.65701,331.03796,119.742935,322.78598,118.07889,337.63327,122.98712,317.47778,119.45912,349.5163,146.61629,303.77625,141.78618,348.02972,169.94781,299.10593,170.34494,336.00903,163.35858,309.05865,160.50568,332.64157,207.31906,302.15738,199.92966,317.7441,249.4101,285.10892,217.98984,323.8987,293.9168,307.65594,244.26697
Vrikshasana,frame_0002.jpg,326.4808,122.74202,331.3664,119.80562,322.9655,118.19075,337.88016,123.210846,317.16336,119.80621,349.8022,146.97986,303.53067,142.30765,349.02396,170.20164,298.89648,170.57945,336.0219,163.66083,308.03345,160.95789,333.07336,207.16489,302.25558,199.85025,318.08,248.89362,285.10696,217.8442,324.34747,293.2719,308.02646,244.1867
Vrikshasana,frame_0003.jpg,326.06366,122.58923,330.90872,119.63194,322.54926,118.06918,337.45883,122.99994,316.87424,119.7469,349.5722,146.70837,303.57736,142.36125,348.91946,170.02972,299.1458,170.77849,336.0314,164.07474,308.09436,160.6938,333.17654,206.98306,302.5392,199.79245,318.07852,249.12158,285.35666,218.21228,324.2929,293.84833,308.0829,244.75024
Vrikshasana,frame_0004.jpg,325.66818,122.27634,330.34183,119.2587,322.01706,117.791016,336.53226,122.46054,315.85672,119.382614,348.76743,146.12155,302.435,141.99036,348.55795,169.68076,298.52243,170.60194,335.4337,163.77037,308.4713,160.64111,333.0021,206.87863,302.1667,199.95341,318.1374,249.14285,285.57,219.11719,323.72818,293.0709,307.73676,245.22192
Vrikshasana,frame_0005.jpg,325.23615,122.20087,329.75775,119.10629,321.45993,117.747955,335.8128,122.28815,315.15695,119.48158,348.21005,146.0784,302.02985,142.02197,348.0127,169.67143,298.5678,170.72028,335.43045,163.57379,308.93802,160.41045,332.7327,206.93518,301.92688,199.97977,317.90723,249.3411,285.54312,218.74034,323.7062,294.1225,307.65833,245.08386
Vrikshasana,frame_0006.jpg,325.09436,122.12886,329.6468,119.08287,321.35995,117.6434,335.6925,122.381744,315.08005,119.42009,348.15732,146.26796,301.90262,142.23117,347.91858,169.91882,298.43256,171.14261,335.32986,163.67798,308.204,160.16638,332.76944,207.15094,301.93698,200.14294,317.94073,249.60623,285.40317,218.70004,323.60458,294.22095,307.60587,244.71777
Vrikshasana,frame_0007.jpg,325.2935,122.2908,329.8305,119.13399,321.50995,117.844345,336.0047,122.07756,315.3097,119.466,348.7438,145.64532,302.31027,142.02544,348.38495,169.21098,299.00452,170.71167,334.64496,163.88882,309.075,160.32129,333.26248,206.80795,302.30472,199.98462,318.33728,249.09937,285.7276,218.70749,324.13074,293.39014,307.9859,244.53244
Vrikshasana,frame_0008.jpg,325.42056,122.04982,330.11832,118.9057,321.72278,117.61377,336.57986,121.868546,315.82373,119.24896,349.51675,145.36057,302.72137,142.06892,349.23947,168.704,298.81915,170.44093,335.12665,164.68695,308.47604,160.12808,333.93143,206.76213,302.8693,200.1127,318.67822,248.64572,285.9931,218.8045,324.3928,292.8068,308.78223,244.80487
Vrikshasana,frame_0009.jpg,325.4373,122.15854,330.10083,119.003494,321.67752,117.719894,336.55637,122.058624,315.72574,119.45117,349.6201,145.68002,302.60672,142.2002,349.26935,169.05334,299.07147,170.93747,334.8551,164.45982,311.27972,161.58467,334.1489,206.91528,302.8784,200.20514,318.80206,248.76376,285.93036,218.88528,324.0504,293.10104,308.15475,244.97159
Vrikshasana,frame_0010.jpg,325.61734,122.21216,330.16873,119.008606,321.80142,117.76523,336.46667,121.94763,315.68723,119.50699,349.9691,145.62585,302.7922,142.42917,350.02042,169.27777,299.3642,171.32405,334.82648,164.43465,309.60483,161.00568,334.6856,207.09836,303.3554,200.35382,319.1992,248.89255,286.17386,218.67719,324.30023,292.89902,308.2805,244.21375
Vrikshasana,frame_0011.jpg,326.319,122.234344,331.1302,119.091736,322.7282,117.73468,337.94318,122.08835,317.44824,119.36014,351.23203,145.89053,304.2121,142.09528,350.23175,169.63582,299.71063,170.76543,334.86145,164.04443,311.3464,160.95807,334.73077,207.29968,303.54068,200.32849,319.17413,248.84714,286.20276,218.72362,323.93155,292.48456,307.83612,244.40958
Vrikshasana,frame_0012.jpg,326.65967,122.13466,331.58456,119.07419,323.17056,117.60251,338.4491,122.29472,317.94632,119.26047,351.41898,146.26898,304.3647,142.1355,350.36713,170.16788,299.37344,171.00851,334.77136,164.33743,311.36148,161.96411,334.76364,207.35828,303.58942,200.33026,319.24704,248.93982,286.47272,219.03622,324.20352,292.53406,308.55423,245.03146
Vrikshasana,frame_0013.jpg,327.1208,122.18916,332.0093,119.09694,323.60742,117.64984,338.8611,122.19763,318.45538,119.21153,351.75867,146.16061,304.6385,141.96103,349.93982,170.00386,299.41537,170.91252,334.80963,163.99878,312.80212,161.84213,334.95386,207.5119,303.73645,200.5047,319.50183,248.9997,286.69495,219.0849,323.90683,292.44443,308.164,244.89093
Vrikshasana,frame_0014.jpg,326.76712,122.31174,331.65268,119.22298,323.23178,117.77518,338.54507,122.356735,318.07993,119.35147,351.6056,146.28871,304.32904,141.97382,349.801,169.91708,299.63647,170.819,334.6635,164.05318,314.39304,162.3695,335.04453,207.63031,303.66724,200.55719,319.5302,248.96613,286.48627,218.73535,324.05804,292.4606,308.1769,244.31876
Bhujangasana,frame_0000.jpg,363.48712,248.17264,363.648,245.17905,362.36975,244.2634,358.5772,238.61722,354.7604,237.41272,349.08682,244.1394,336.96588,244.23401,338.62067,265.96658,324.23196,276.92148,340.4126,293.88675,326.94135,308.7394,293.8695,270.45154,285.67435,265.23135,272.6538,299.40768,258.64246,290.94763,226.88145,288.43884,213.23984,277.7457
Bhujangasana,frame_0001.jpg,360.8465,245.93484,360.92053,242.58641,359.7367,241.50925,353.70398,235.99596,350.5016,234.613,340.28577,244.15924,332.87717,244.4737,329.5876,277.34543,321.36722,286.31177,330.11868,309.8931,324.15894,313.747,284.19577,271.53253,279.3347,266.9181,264.4597,300.8241,258.05603,295.6731,215.00792,285.96774,212.4075,279.78192
Bhujangasana,frame_0002.jpg,365.05457,243.16309,365.48166,239.4596,363.30566,238.91193,359.25894,234.6741,354.68436,234.51926,345.11703,244.20413,341.12943,248.50647,330.65366,267.9252,327.4226,288.61807,331.60013,292.18387,325.08914,311.87,290.67392,278.3695,287.5659,274.29022,258.74234,299.89703,252.72885,293.8525,204.3811,287.83466,203.28442,278.97287
Bhujangasana,frame_0003.jpg,359.02887,228.71906,359.9394,224.13081,354.97415,224.7164,355.5332,222.68869,344.49274,224.992,339.35184,241.42545,338.67398,244.31262,326.89432,274.28076,326.5686,286.5079,330.569,299.24854,325.63373,311.62,290.67496,279.23206,289.17923,275.9336,258.6655,295.1208,257.4995,294.9417,206.6728,284.84818,207.09091,284.2269
Bhujangasana,frame_0004.jpg,355.22906,225.13007,356.98227,221.39075,350.84882,221.25922,354.6842,222.6529,339.22144,222.86835,339.08466,243.19666,335.5658,243.21405,330.58554,278.89572,325.92755,284.51202,333.68106,306.87823,327.3846,311.0755,294.85867,278.91757,290.6418,274.94952,262.77823,295.0353,259.1754,294.9303,208.53339,279.03192,209.29462,277.60938
Bhujangasana,frame_0005.jpg,356.96127,226.96007,358.5204,222.4247,352.24554,222.94531,356.0754,222.38791,341.55685,224.35867,340.2669,244.37622,337.07767,244.36902,327.89185,281.42746,325.69684,286.34958,331.19943,306.2437,326.00772,312.4973,291.93445,280.4678,288.84735,276.30225,260.81775,294.85138,259.67474,294.32623,209.64899,283.91498,210.6866,283.80124
Bhujangasana,frame_0006.jpg,356.95825,226.19562,358.28375,222.33554,352.85608,222.38437,354.7756,223.09564,341.09512,223.675,337.36554,242.60768,338.07867,243.54305,329.475,277.14984,326.22385,284.124,331.30298,305.29947,325.78656,310.60748,293.44263,279.6976,291.69772,276.31824,259.7081,294.01828,258.4934,296.88617,203.7645,277.62527,205.6726,280.20886
Bhujangasana,frame_0007.jpg,357.64288,226.04689,357.8967,222.35051,353.7893,222.61472,351.57434,222.9942,344.09897,224.3536,336.42926,240.75981,340.50253,243.96742,331.44586,275.4369,329.0265,284.81287,334.49292,296.86926,324.82602,306.1593,293.90536,283.40387,294.06946,280.89087,254.11555,291.02115,255.8185,294.4836,203.0107,279.63086,203.73166,280.7805
Bhujangasana,frame_0008.jpg,356.5676,225.32928,357.33536,221.44672,352.32727,221.73026,352.83167,222.57591,340.2854,223.79393,335.80212,242.52055,337.90607,243.87141,328.13953,276.92093,327.04257,284.1374,331.2815,304.60846,327.11066,309.92114,293.22934,280.194,292.3997,276.92755,258.90988,293.84732,258.39105,296.52414,202.93628,279.04147,204.42578,280.78625
Bhujangasana,frame_0009.jpg,354.25134,225.51976,354.68103,221.94347,350.3913,222.13896,348.70856,223.25487,340.9582,224.35614,333.95172,241.24065,338.3776,244.43088,329.88037,275.21722,329.00916,284.64218,333.52252,297.8214,325.01538,305.6496,292.76776,284.55878,293.1811,282.0728,253.05716,290.2898,254.39056,293.852,201.91394,281.09805,203.35162,282.5778
